"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.groupID","Input.title","Input.description","Input.requester","Input.expDate","Input.timeAlloted","Input.reward","Input.hitsAvailable","Input.owner","Input.imageURL","Input.imageID","Input.pnum","Answer.QC_num","Answer.QC_num_correct","Answer.Q_ABILITY","Answer._HIT_class","Answer.hitVisited","Answer.vimage","Answer.vreward","Approve","Reject"
"307FVKVSYRFLVHJJTXPPTC7NLT947D","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:32 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:32 PST 2016","","","3PS7W85Z8Z2CD5KVDXTJ30668JDT9X","A1FR59CO9Q41FC","Approved","Thu Dec 22 07:58:14 PST 2016","Thu Dec 22 07:58:30 PST 2016","Sun Dec 25 07:58:30 PST 2016","Thu Dec 22 14:29:07 PST 2016","","","16","100% (392/392)","100% (392/392)","100% (192/192)","3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ","Song comparison for copyright research 2016","Determine if two audio files are the same song.","Kevin Dodds","Dec 31, 2016 ","15 minutes","0.15","2595","jerry","https://d2v9h6e276ec58.cloudfront.net/label_3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ.html","3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ","14","14","14","Y","IA","0","3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ","0.15"
"307FVKVSYRFLVHJJTXPPTC7NLT947D","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:32 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:32 PST 2016","","","3TXWC2NHNZQBY57GOXOTTVAK629S9L","A27KA3I4NKFDDO","Approved","Thu Dec 22 10:15:40 PST 2016","Thu Dec 22 10:16:03 PST 2016","Sun Dec 25 10:16:03 PST 2016","Thu Dec 22 14:29:07 PST 2016","","","23","100% (3/3)","100% (3/3)","0% (0/0)","3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ","Song comparison for copyright research 2016","Determine if two audio files are the same song.","Kevin Dodds","Dec 31, 2016 ","15 minutes","0.15","2595","jerry","https://d2v9h6e276ec58.cloudfront.net/label_3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ.html","3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ","14","14","14","Y","IF","0","3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ","0.15"
"307FVKVSYRFLVHJJTXPPTC7NLT974G","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:37 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:37 PST 2016","","","34J10VATJFYSWQL60N51BOUM724IQU","A1FR59CO9Q41FC","Approved","Thu Dec 22 08:05:43 PST 2016","Thu Dec 22 08:05:53 PST 2016","Sun Dec 25 08:05:53 PST 2016","Thu Dec 22 14:29:07 PST 2016","","","10","100% (392/392)","100% (392/392)","100% (192/192)","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","Scan an Image via a mobile application","Download the FREE mobile application","LR","Dec 31, 2016 ","2 days","0.04","335","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G.html","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","53","53","53","Y","CC","0","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","0.04"
"307FVKVSYRFLVHJJTXPPTC7NLT974G","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:37 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:37 PST 2016","","","3F0BG9B9MPN4G8VW86IYXL7FSUS7Y7","A345RMXKPKS5AD","Approved","Thu Dec 22 02:41:31 PST 2016","Thu Dec 22 02:42:38 PST 2016","Sun Dec 25 02:42:38 PST 2016","Thu Dec 22 14:29:08 PST 2016","","","67","100% (5/5)","100% (5/5)","100% (2/2)","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","Scan an Image via a mobile application","Download the FREE mobile application","LR","Dec 31, 2016 ","2 days","0.04","335","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G.html","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","53","53","53","N","VV","0","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","0.04"
"307FVKVSYRFLVHJJTXPPTC7NLT974G","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:37 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:37 PST 2016","","","3IAEQB9FMEKG8C16KI3WCGWV30ZWD0","A1O4TRWZO664V3","Approved","Thu Dec 22 09:26:08 PST 2016","Thu Dec 22 09:26:44 PST 2016","Sun Dec 25 09:26:44 PST 2016","Thu Dec 22 14:29:08 PST 2016","","","36","100% (107/107)","100% (106/106)","100% (45/45)","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","Scan an Image via a mobile application","Download the FREE mobile application","LR","Dec 31, 2016 ","2 days","0.04","335","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G.html","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","53","53","53","Y","VV","0","3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G","0.04"
"307L9TDWJYSPG6S29Q1VF41778I3N2","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:26 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:26 PST 2016","","","30H4UDGLT2ITSXAILPO43CBTJF3MPO","A1FR59CO9Q41FC","Approved","Thu Dec 22 08:10:18 PST 2016","Thu Dec 22 08:10:25 PST 2016","Sun Dec 25 08:10:25 PST 2016","2016-12-25 16:10:39 UTC","","","7","100% (392/392)","100% (392/392)","100% (192/192)","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","[Restaurant] Find the robots bad responses - with Bonus","[Restaurant] Chat with a virtual assistant","OCMP75","Dec 31, 2016 ","3hours","0.35","42","vic","https://d2v9h6e276ec58.cloudfront.net/label_3K0G5SYNALYS7SB8UL3I5RQZNM3M85.html","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","65","65","65","Y","IA","0","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","0.35"
"307L9TDWJYSPG6S29Q1VF41778I3N2","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:26 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:26 PST 2016","","","32Z9ZLUT1LKPFJX6FSVCM7Y7SXSHOV","AWJ5TLP0KOYFX","Approved","Thu Dec 22 16:26:10 PST 2016","Thu Dec 22 16:27:45 PST 2016","Sun Dec 25 16:27:45 PST 2016","Sun Dec 25 15:24:35 PST 2016","","","95","100% (167/167)","100% (167/167)","100% (82/82)","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","[Restaurant] Find the robots bad responses - with Bonus","[Restaurant] Chat with a virtual assistant","OCMP75","Dec 31, 2016 ","3hours","0.35","42","vic","https://d2v9h6e276ec58.cloudfront.net/label_3K0G5SYNALYS7SB8UL3I5RQZNM3M85.html","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","65","65","65","Y","CA","0","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","0.35"
"307L9TDWJYSPG6S29Q1VF41778I3N2","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:26 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:26 PST 2016","","","3R2UR8A0IAGM19XLKWDYPTM1GMSOXA","A145AXBDTCIW6Z","Approved","Thu Dec 22 15:55:49 PST 2016","Thu Dec 22 15:56:13 PST 2016","Sun Dec 25 15:56:13 PST 2016","Sun Dec 25 15:24:35 PST 2016","","","24","100% (231/231)","100% (231/231)","100% (140/140)","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","[Restaurant] Find the robots bad responses - with Bonus","[Restaurant] Chat with a virtual assistant","OCMP75","Dec 31, 2016 ","3hours","0.35","42","vic","https://d2v9h6e276ec58.cloudfront.net/label_3K0G5SYNALYS7SB8UL3I5RQZNM3M85.html","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","65","65","65","Y","UM","0","3K0G5SYNALYS7SB8UL3I5RQZNM3M85","0.35"
"3087LXLJ6MGHBMGOSF0Z51UR25CF0C","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:39 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:39 PST 2016","","","3CCZ6YKWR7JAS395C1BL0K0SSHU59N","A1FR59CO9Q41FC","Approved","Thu Dec 22 08:53:16 PST 2016","Thu Dec 22 08:53:22 PST 2016","Sun Dec 25 08:53:22 PST 2016","Thu Dec 22 14:29:08 PST 2016","","","6","100% (392/392)","100% (392/392)","100% (192/192)","3FQJF6D1S2STVEIP11IICRPWDI892M","Select images according description","Select 5 images in order according given sentences or attributes.","Bolei Zhou","Dec 31, 2016 ","20 minutes","0.03","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3FQJF6D1S2STVEIP11IICRPWDI892M.html","3FQJF6D1S2STVEIP11IICRPWDI892M","6","06","6","Y","IA","0","3FQJF6D1S2STVEIP11IICRPWDI892M","0.03"
"3087LXLJ6MGHBMGOSF0Z51UR25CF0C","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:39 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:39 PST 2016","","","3GLB5JMZFXVKBQB65DZEQDA799VGD1","A3IK2VDG9HLOI3","Approved","Thu Dec 22 06:42:49 PST 2016","Thu Dec 22 06:47:45 PST 2016","Sun Dec 25 06:47:45 PST 2016","Thu Dec 22 14:29:08 PST 2016","","","296","100% (8/8)","100% (8/8)","100% (1/1)","3FQJF6D1S2STVEIP11IICRPWDI892M","Select images according description","Select 5 images in order according given sentences or attributes.","Bolei Zhou","Dec 31, 2016 ","20 minutes","0.03","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3FQJF6D1S2STVEIP11IICRPWDI892M.html","3FQJF6D1S2STVEIP11IICRPWDI892M","6","06","6","Y","IA","0","3FQJF6D1S2STVEIP11IICRPWDI892M","0.03"
"3087LXLJ6MGHBMGOSF0Z51UR25CF0C","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:39 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:39 PST 2016","","","3R9WASFE2ZGH0RK7MBITZKTYWF1FZ2","A1O4TRWZO664V3","Approved","Thu Dec 22 10:10:18 PST 2016","Thu Dec 22 10:11:40 PST 2016","Sun Dec 25 10:11:40 PST 2016","Thu Dec 22 14:29:08 PST 2016","","","82","100% (107/107)","100% (106/106)","100% (45/45)","3FQJF6D1S2STVEIP11IICRPWDI892M","Select images according description","Select 5 images in order according given sentences or attributes.","Bolei Zhou","Dec 31, 2016 ","20 minutes","0.03","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3FQJF6D1S2STVEIP11IICRPWDI892M.html","3FQJF6D1S2STVEIP11IICRPWDI892M","6","06","6","Y","IA","0","3FQJF6D1S2STVEIP11IICRPWDI892M","0.03"
"309D674SHZLBSXZOZT7NHC57WWHBCJ","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:27 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:27 PST 2016","","","34PGFRQONOBTBY1YUEP7FER88IVWJ9","AWJ5TLP0KOYFX","Approved","Thu Dec 22 07:29:57 PST 2016","Thu Dec 22 07:32:36 PST 2016","Sun Dec 25 07:32:36 PST 2016","2016-12-25 15:32:39 UTC","","","159","100% (167/167)","100% (167/167)","100% (82/82)","320GLP60AN5TS9K5PU8IGRVPKUZ14P","Extract purchased items from a shopping receipt (Per item bonus!)","Extract all the items from the receipt. You will get a bonus for each item you correctly transcribe.","411Richmond","Dec 31, 2016 ","1 hours 30 minutes","0.01","269","jerry","https://d2v9h6e276ec58.cloudfront.net/label_320GLP60AN5TS9K5PU8IGRVPKUZ14P.html","320GLP60AN5TS9K5PU8IGRVPKUZ14P","10","10","10","Y","CC","0","320GLP60AN5TS9K5PU8IGRVPKUZ14P","0.01"
"309D674SHZLBSXZOZT7NHC57WWHBCJ","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Thu Dec 22 02:32:27 PST 2016","3","BatchId:2637944;","300","259200","Thu Dec 29 02:32:27 PST 2016","","","35USIKEBNRGR09DDIU4VAR9CT7EN6O","A2U31V169A20GY","Approved","Thu Dec 22 15:12:14 PST 2016","Thu Dec 22 15:12:34 PST 2016","Sun Dec 25 15:12:34 PST 2016","2016-12-25 23:12:39 UTC","","","20","100% (79/79)","100% (79/79)","100% (79/79)","320GLP60AN5TS9K5PU8IGRVPKUZ14P","Extract purchased items from a shopping receipt (Per item bonus!)","Extract all the items from the receipt. You will get a bonus for each item you correctly transcribe.","411Richmond","Dec 31, 2016 ","1 hours 30 minutes","0.01","269","jerry","https://d2v9h6e276ec58.cloudfront.net/label_320GLP60AN5TS9K5PU8IGRVPKUZ14P.html","320GLP60AN5TS9K5PU8IGRVPKUZ14P","10","10","10","Y","CC","0","320GLP60AN5TS9K5PU8IGRVPKUZ14P","0.01"
