"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.groupID","Input.title","Input.description","Input.requester","Input.expDate","Input.timeAlloted","Input.reward","Input.hitsAvailable","Input.owner","Input.imageURL","Input.imageID","Input.pnum","Answer.QC_num","Answer.QC_num_correct","Answer.QC_reward","Answer.Q_ABILITY","Answer.Q_COMPLEX","Answer.Q_DIFFICULT","Answer.Q_Effort","Answer.Q_FREQUENCY","Answer.Q_Frustration","Answer.Q_Intresting","Answer.Q_MD","Answer.Q_OverallEffort","Answer.Q_PD","Answer.Q_Performance","Answer.Q_TAKE","Answer.Q_TD","Answer.hitVisited","Answer.vimage","Answer.vreward","Approve","Reject"
"304QEQWKZPKBHZTHRIJPSV35TEVO0E","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:15 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:17 PST 2017","","","37U1UTWH9VMZJLOT4GIA3PADZCI8RX","A19LVWX8ZLO6CS","Approved","Sat Dec 17 23:27:53 PST 2016","Sat Dec 17 23:29:09 PST 2016","Tue Dec 20 23:29:09 PST 2016","Sun Dec 18 13:37:21 PST 2016","","","76","100% (235/235)","100% (235/235)","100% (189/189)","375FCEJV4GX4B1VR293XJCDD0I7CCJ","Write Math Problems given existing ones","We provide a math problem and solution, and ask you to write more similar math problems","Wittgenstein","Dec 31, 2016 ","12 hours","0.6","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_375FCEJV4GX4B1VR293XJCDD0I7CCJ.html","375FCEJV4GX4B1VR293XJCDD0I7CCJ","82","82","82","0.6","Y","13","12","12","0","17","3","13","71","0","10","0","0","0","375FCEJV4GX4B1VR293XJCDD0I7CCJ","0.6"
"304QEQWKZPKBHZTHRIJPSV35TEVO0E","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:15 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:17 PST 2017","","","3G5W44VEU7ISPWHGXUL1UQ5XRRGGKI","A1L8EDNM7HZZAX","Approved","Sat Dec 17 07:54:57 PST 2016","Sat Dec 17 07:57:36 PST 2016","Tue Dec 20 07:57:36 PST 2016","Sun Dec 18 13:37:21 PST 2016","","","159","100% (11/11)","100% (11/11)","0% (0/0)","375FCEJV4GX4B1VR293XJCDD0I7CCJ","Write Math Problems given existing ones","We provide a math problem and solution, and ask you to write more similar math problems","Wittgenstein","Dec 31, 2016 ","12 hours","0.6","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_375FCEJV4GX4B1VR293XJCDD0I7CCJ.html","375FCEJV4GX4B1VR293XJCDD0I7CCJ","82","82","82","0.6","Y","15","10","17","3","16","0","18","100","10","4","0","16","0","375FCEJV4GX4B1VR293XJCDD0I7CCJ","0.6"
"304QEQWKZPKBHZTHRIJPSV35TEVO0E","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:15 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:17 PST 2017","","","3GLB5JMZFXVKBQB65DZEQDA7CVSGD9","A2435PZYVK2552","Approved","Sun Jan 01 20:45:28 PST 2017","Sun Jan 01 20:47:42 PST 2017","Wed Jan 04 20:47:42 PST 2017","Tue Jan 03 00:18:36 PST 2017","","","134","100% (16/16)","100% (16/16)","100% (13/13)","375FCEJV4GX4B1VR293XJCDD0I7CCJ","Write Math Problems given existing ones","We provide a math problem and solution, and ask you to write more similar math problems","Wittgenstein","Dec 31, 2016 ","12 hours","0.6","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_375FCEJV4GX4B1VR293XJCDD0I7CCJ.html","375FCEJV4GX4B1VR293XJCDD0I7CCJ","82","82","82","0.6","Y","12","8","12","5","10","9","12","72","3","9","1","0","0","375FCEJV4GX4B1VR293XJCDD0I7CCJ","0.6"
"304QEQWKZPKBHZTHRIJPSV35TEVO0E","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:15 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:17 PST 2017","","","3QECW5O0KH1TCIIJA7G2RK14KPRT55","A1X0H6VAK3AQE9","Approved","Fri Dec 16 15:15:57 PST 2016","Fri Dec 16 15:17:42 PST 2016","Mon Dec 19 15:17:42 PST 2016","Sat Dec 17 04:18:45 PST 2016","","","105","100% (155/155)","100% (155/155)","100% (121/121)","375FCEJV4GX4B1VR293XJCDD0I7CCJ","Write Math Problems given existing ones","We provide a math problem and solution, and ask you to write more similar math problems","Wittgenstein","Dec 31, 2016 ","12 hours","0.6","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_375FCEJV4GX4B1VR293XJCDD0I7CCJ.html","375FCEJV4GX4B1VR293XJCDD0I7CCJ","82","82","82","0.6","Y","12","10","16","4","10","12","17","72","16","3","2","16","0","375FCEJV4GX4B1VR293XJCDD0I7CCJ","0.6"
"304QEQWKZPKBHZTHRIJPSV35TEVO0E","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:15 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:17 PST 2017","","","3TPZPLC3M0CS6B28F7JP7D2NHWZ3PG","A36TE52PSYAAD6","Approved","Sat Dec 17 08:45:49 PST 2016","Sat Dec 17 08:48:23 PST 2016","Tue Dec 20 08:48:23 PST 2016","Sun Dec 18 13:37:21 PST 2016","","","154","100% (52/52)","100% (52/52)","100% (21/21)","375FCEJV4GX4B1VR293XJCDD0I7CCJ","Write Math Problems given existing ones","We provide a math problem and solution, and ask you to write more similar math problems","Wittgenstein","Dec 31, 2016 ","12 hours","0.6","1","Muh","https://d2v9h6e276ec58.cloudfront.net/label_375FCEJV4GX4B1VR293XJCDD0I7CCJ.html","375FCEJV4GX4B1VR293XJCDD0I7CCJ","82","82","82","0.6","Y","14","16","16","2","15","0","16","93","14","4","4","0","0","375FCEJV4GX4B1VR293XJCDD0I7CCJ","0.6"
"304QEQWKZPKBHZTHRIJPSV35TEW0OR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:14 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:25:59 PST 2017","","","35GMH2SV3EHDV964PRN6141U22QOEK","A1F3IJU2HXZ0PQ","Approved","Thu Dec 29 19:12:00 PST 2016","Thu Dec 29 19:14:24 PST 2016","Sun Jan 01 19:14:24 PST 2017","Fri Dec 30 06:48:07 PST 2016","","","144","100% (61/61)","100% (61/61)","100% (30/30)","33FLRCV01N0NF725EJLGLLU8UGYORG","Find the email address of YouTubers that focus on gaming","data collection, YouTube, search","Eugene Joannides","Dec 31, 2016 ","60 seconds","0.1","100","phil","https://d2v9h6e276ec58.cloudfront.net/label_33FLRCV01N0NF725EJLGLLU8UGYORG.html","33FLRCV01N0NF725EJLGLLU8UGYORG","9","09","9","0.1","Y","6","4","15","0","15","0","15","67","12","10","6","16","0","33FLRCV01N0NF725EJLGLLU8UGYORG","0.1"
"304QEQWKZPKBHZTHRIJPSV35TEW0OR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:14 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:25:59 PST 2017","","","36NEMU28XFDJC67JXB2ZV6JPE7JWMY","A19LVWX8ZLO6CS","Approved","Thu Dec 29 23:06:43 PST 2016","Thu Dec 29 23:07:32 PST 2016","Sun Jan 01 23:07:32 PST 2017","Fri Dec 30 06:48:07 PST 2016","","","49","100% (235/235)","100% (235/235)","100% (189/189)","33FLRCV01N0NF725EJLGLLU8UGYORG","Find the email address of YouTubers that focus on gaming","data collection, YouTube, search","Eugene Joannides","Dec 31, 2016 ","60 seconds","0.1","100","phil","https://d2v9h6e276ec58.cloudfront.net/label_33FLRCV01N0NF725EJLGLLU8UGYORG.html","33FLRCV01N0NF725EJLGLLU8UGYORG","9","09","9","0.1","Y","2","2","4","0","3","0","6","38","0","2","0","0","0","33FLRCV01N0NF725EJLGLLU8UGYORG","0.1"
"304QEQWKZPKBHZTHRIJPSV35TEW0OR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:14 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:25:59 PST 2017","","","3B3WTRP3DB2IT6QIUI9N2DXGA5K29Y","A1X0H6VAK3AQE9","Approved","Fri Dec 30 11:58:00 PST 2016","Fri Dec 30 11:59:18 PST 2016","Mon Jan 02 11:59:18 PST 2017","Sun Jan 01 01:29:36 PST 2017","","","78","100% (155/155)","100% (155/155)","100% (121/121)","33FLRCV01N0NF725EJLGLLU8UGYORG","Find the email address of YouTubers that focus on gaming","data collection, YouTube, search","Eugene Joannides","Dec 31, 2016 ","60 seconds","0.1","100","phil","https://d2v9h6e276ec58.cloudfront.net/label_33FLRCV01N0NF725EJLGLLU8UGYORG.html","33FLRCV01N0NF725EJLGLLU8UGYORG","9","09","9","0.1","Y","5","3","14","4","16","4","10","81","13","6","0","19","0","33FLRCV01N0NF725EJLGLLU8UGYORG","0.1"
"304QEQWKZPKBHZTHRIJPSV35TEW0OR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:14 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:25:59 PST 2017","","","3OF2M9AATGOSGDCLNM9QFXL32HNZK3","A35BY30TC8WCL4","Approved","Sat Dec 17 08:36:06 PST 2016","Sat Dec 17 08:37:48 PST 2016","Tue Dec 20 08:37:48 PST 2016","Sun Dec 18 13:37:22 PST 2016","","","102","100% (88/88)","100% (88/88)","100% (27/27)","33FLRCV01N0NF725EJLGLLU8UGYORG","Find the email address of YouTubers that focus on gaming","data collection, YouTube, search","Eugene Joannides","Dec 31, 2016 ","60 seconds","0.1","100","phil","https://d2v9h6e276ec58.cloudfront.net/label_33FLRCV01N0NF725EJLGLLU8UGYORG.html","33FLRCV01N0NF725EJLGLLU8UGYORG","9","09","9","0.1","Y","0","0","4","8","2","0","2","30","0","0","13","0","0","33FLRCV01N0NF725EJLGLLU8UGYORG","0.1"
"304QEQWKZPKBHZTHRIJPSV35TEW0OR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:14 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:25:59 PST 2017","","","3XLBSAQ9Z4C4LY514SKHBSGHWSWZ7W","AYFOAD75CRBKE","Approved","Fri Dec 16 15:54:38 PST 2016","Fri Dec 16 15:56:20 PST 2016","Mon Dec 19 15:56:20 PST 2016","Sat Dec 17 04:18:45 PST 2016","","","102","100% (48/48)","100% (47/47)","100% (16/16)","33FLRCV01N0NF725EJLGLLU8UGYORG","Find the email address of YouTubers that focus on gaming","data collection, YouTube, search","Eugene Joannides","Dec 31, 2016 ","60 seconds","0.1","100","phil","https://d2v9h6e276ec58.cloudfront.net/label_33FLRCV01N0NF725EJLGLLU8UGYORG.html","33FLRCV01N0NF725EJLGLLU8UGYORG","9","09","9","0.1","Y","1","3","12","8","4","5","2","36","1","4","17","2","0","33FLRCV01N0NF725EJLGLLU8UGYORG","0.1"
"306996CF6WKR5UPQJWI30GMGR7J1BR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:19 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:56 PST 2017","","","31HQ4X3T3SA6Z78PDURJY41F5F0SLT","A28S6TTII9JDNI","Approved","Sun Dec 18 06:52:50 PST 2016","Sun Dec 18 06:54:50 PST 2016","Wed Dec 21 06:54:50 PST 2016","2016-12-21 14:55:39 UTC","","","120","100% (107/107)","100% (107/107)","100% (76/76)","3D8B00U52IVJZWECZOBXRVFXL2U83O","Extract purchased items from a shopping receipt (1-2 items)","Transcribe all of the item numbers and amounts from a grocery receipt","ScoutIt","Dec 31, 2016 ","2hours","0.01","83","vic","https://d2v9h6e276ec58.cloudfront.net/label_3D8B00U52IVJZWECZOBXRVFXL2U83O.html","3D8B00U52IVJZWECZOBXRVFXL2U83O","12","12","12","0.01","Y","10","10","10","10","14","5","10","53","10","10","10","4","0","3D8B00U52IVJZWECZOBXRVFXL2U83O","0.01"
"306996CF6WKR5UPQJWI30GMGR7J1BR","3ES7ZYWJEB5591ASTDNZN31RD0FHCT","Assess the workload of a given random HIT","Look at a given HIT and judge the workload by answering to some questions","workload, survey, fun","$0.10","Fri Dec 16 13:54:19 PST 2016","5","BatchId:2633355;","480","259200","Wed Jan 04 15:26:56 PST 2017","","","3B837J3LDOWH2532IEOFKGAEE41RSR","AT9SK56IXQJP","Approved","Wed Dec 28 11:58:26 PST 2016","Wed Dec 28 12:01:28 PST 2016","Sat Dec 31 12:01:28 PST 2016","Thu Dec 29 02:37:41 PST 2016","","","182","100% (55/55)","100% (55/55)","100% (23/23)","3D8B00U52IVJZWECZOBXRVFXL2U83O","Extract purchased items from a shopping receipt (1-2 items)","Transcribe all of the item numbers and amounts from a grocery receipt","ScoutIt","Dec 31, 2016 ","2hours","0.01","83","vic","https://d2v9h6e276ec58.cloudfront.net/label_3D8B00U52IVJZWECZOBXRVFXL2U83O.html","3D8B00U52IVJZWECZOBXRVFXL2U83O","12","12","12","0.01","Y","13","3","10","13","13","5","10","54","10","3","12","3","0","3D8B00U52IVJZWECZOBXRVFXL2U83O","0.01"
