"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.groupID","Input.title","Input.description","Input.requester","Input.expDate","Input.timeAlloted","Input.reward","Input.hitsAvailable","Input.owner","Input.imageURL","Input.imageID","Input.pnum","Input.hitid","Answer.QC_num","Answer.QC_num_correct","Answer.Q_ABILITY","Answer._HIT_class","Answer.hitVisited","Answer.vimage","Answer.vreward","Approve","Reject"
"3MQY1YVHS3KYUF7M20IH5ZWLMVMB2A","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3QHK8ZVMIMI7ILRN285O8FRG6FALB0","AMA4SXSYNC35I","Submitted","Sat Jan 07 16:08:06 PST 2017","Sat Jan 07 16:08:33 PST 2017","Tue Jan 10 16:08:33 PST 2017","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","Find the Website Address for Company","Given the company information, find the URL for their official website","Sherry Gould","Dec 31, 2016 ","10minutes","0.03","7224","vic","https://d2v9h6e276ec58.cloudfront.net/label_3R39EOJX7B7B0RBVIOI0YF8QUNBFFR.html","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","29","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","29","29","Y","IF","0","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","0.03"
"3MQY1YVHS3KYUF7M20IH5ZWLMVMB2A","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3X31TUMD7XM65N9V0BCZ23E7K8X1LL","AEH8OCMGLWXRL","Submitted","Sat Jan 07 21:53:55 PST 2017","Sat Jan 07 21:54:10 PST 2017","Tue Jan 10 21:54:10 PST 2017","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","Find the Website Address for Company","Given the company information, find the URL for their official website","Sherry Gould","Dec 31, 2016 ","10minutes","0.03","7224","vic","https://d2v9h6e276ec58.cloudfront.net/label_3R39EOJX7B7B0RBVIOI0YF8QUNBFFR.html","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","29","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","29","29","Y","IF","0","3R39EOJX7B7B0RBVIOI0YF8QUNBFFR","0.03"
"39HYCOOPKOLHGG9ZQES7FYYJVLFDMA","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","324G5B4FB387JDZB0Y7P5TDWKQW076","ATIWKEQ7WB1VH","Submitted","Sat Jan 07 15:06:54 PST 2017","Sat Jan 07 15:07:16 PST 2017","Tue Jan 10 15:07:16 PST 2017","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","3R39EOJX7BI6S1MO8YC8O4DE709FF7","Which Product Type is the most relevant? (v3.1)","Which Product Type is the most relevant? (v3.1)","OCMP5","Dec 31, 2016 ","5minutes","0.05","3082","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3R39EOJX7BI6S1MO8YC8O4DE709FF7.html","3R39EOJX7BI6S1MO8YC8O4DE709FF7","85","3R39EOJX7BI6S1MO8YC8O4DE709FF7","85","85","Y","IA","0","3R39EOJX7BI6S1MO8YC8O4DE709FF7","0.05"
"39HYCOOPKOLHGG9ZQES7FYYJVLFDMA","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3570Y55XZPJN916X19MS3YK9VCNYGD","AEH8OCMGLWXRL","Submitted","Sat Jan 07 22:28:45 PST 2017","Sat Jan 07 22:29:00 PST 2017","Tue Jan 10 22:29:00 PST 2017","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","3R39EOJX7BI6S1MO8YC8O4DE709FF7","Which Product Type is the most relevant? (v3.1)","Which Product Type is the most relevant? (v3.1)","OCMP5","Dec 31, 2016 ","5minutes","0.05","3082","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3R39EOJX7BI6S1MO8YC8O4DE709FF7.html","3R39EOJX7BI6S1MO8YC8O4DE709FF7","85","3R39EOJX7BI6S1MO8YC8O4DE709FF7","85","85","Y","IA","0","3R39EOJX7BI6S1MO8YC8O4DE709FF7","0.05"
"39HYCOOPKOLHGG9ZQES7FYYJVLFDMA","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3HL8HNGX4512U02UIDOUMWR6LO6F9A","A1271V1YNO76YA","Submitted","Sat Jan 07 23:15:24 PST 2017","Sat Jan 07 23:15:58 PST 2017","Tue Jan 10 23:15:58 PST 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","3R39EOJX7BI6S1MO8YC8O4DE709FF7","Which Product Type is the most relevant? (v3.1)","Which Product Type is the most relevant? (v3.1)","OCMP5","Dec 31, 2016 ","5minutes","0.05","3082","Muh","https://d2v9h6e276ec58.cloudfront.net/label_3R39EOJX7BI6S1MO8YC8O4DE709FF7.html","3R39EOJX7BI6S1MO8YC8O4DE709FF7","85","3R39EOJX7BI6S1MO8YC8O4DE709FF7","85","85","Y","IA","0","3R39EOJX7BI6S1MO8YC8O4DE709FF7","0.05"
"32CXT5U14G3OCTIHI88DKG1CXGL8UR","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","31EUONYN2V3UXKSQKHCG18PH4DAOV7","A2MCRX1SYFE46F","Submitted","Sat Jan 07 16:33:59 PST 2017","Sat Jan 07 16:34:37 PST 2017","Tue Jan 10 16:34:37 PST 2017","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP","Select proper keyphrase(s) from keyphrase candidates listed in the table","Please select proper keyphrase(s) from keyphrase candidates listed in the following table, and meanwhile rank the keyphases that you choose; or provide additional proper keyphrase(s) from high to low according to their importance if it is necessary.","Shengli Sheng","Dec 31, 2016 ","60 minutes","0.05","399","phil","https://d2v9h6e276ec58.cloudfront.net/label_3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2.html","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","43","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","43","43","N","IA","0","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","0.05"
"32CXT5U14G3OCTIHI88DKG1CXGL8UR","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","38F5OAUN5NCIUD57Y6EABLCD68OH7H","ATIWKEQ7WB1VH","Submitted","Sat Jan 07 15:39:09 PST 2017","Sat Jan 07 15:39:23 PST 2017","Tue Jan 10 15:39:23 PST 2017","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP","Select proper keyphrase(s) from keyphrase candidates listed in the table","Please select proper keyphrase(s) from keyphrase candidates listed in the following table, and meanwhile rank the keyphases that you choose; or provide additional proper keyphrase(s) from high to low according to their importance if it is necessary.","Shengli Sheng","Dec 31, 2016 ","60 minutes","0.05","399","phil","https://d2v9h6e276ec58.cloudfront.net/label_3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2.html","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","43","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","43","43","Y","IA","0","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","0.05"
"32CXT5U14G3OCTIHI88DKG1CXGL8UR","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3UOUJI6MTDEHEEHIGIP7OZER2B9XU1","A2U31V169A20GY","Submitted","Sat Jan 07 17:41:24 PST 2017","Sat Jan 07 17:42:04 PST 2017","Tue Jan 10 17:42:04 PST 2017","","","","40","100% (79/79)","100% (79/79)","0% (0/0)","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP","Select proper keyphrase(s) from keyphrase candidates listed in the table","Please select proper keyphrase(s) from keyphrase candidates listed in the following table, and meanwhile rank the keyphases that you choose; or provide additional proper keyphrase(s) from high to low according to their importance if it is necessary.","Shengli Sheng","Dec 31, 2016 ","60 minutes","0.05","399","phil","https://d2v9h6e276ec58.cloudfront.net/label_3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2.html","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","43","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","43","43","Y","IA","0","3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2","0.05"
"3DW3BNF1GHIOP87HNYIIG23VBNU8VG","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3A7Y0R2P2OO80Y6O4JLTHX5GLY7XJ7","A24D7AJE3YQTUU","Submitted","Sat Jan 07 21:57:45 PST 2017","Sat Jan 07 21:58:37 PST 2017","Tue Jan 10 21:58:37 PST 2017","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","3R7DCNC1NOV5HU26IA2C7R0658YUDF","Niagara Falls Personality Survey (approximately 35 questions).","This test must not be taken twice by a same person. Thus, please memorize the unique name of this survey, &quot;Niagara Falls&quot;, and later avoid taking any survey whose name is &quot;Naiagara Falls&quot;.","Bryan Manzanera","Dec 31, 2016 ","30 minutes","0.35","1","vic","https://d2v9h6e276ec58.cloudfront.net/label_3R7DCNC1NOV5HU26IA2C7R0658YUDF.html","3R7DCNC1NOV5HU26IA2C7R0658YUDF","13","3R7DCNC1NOV5HU26IA2C7R0658YUDF","13","13","Y","SV","0","3R7DCNC1NOV5HU26IA2C7R0658YUDF","0.35"
"3DW3BNF1GHIOP87HNYIIG23VBNU8VG","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3J88R45B2GY4M99MZWQDETRSUWMPX6","A2U31V169A20GY","Submitted","Sat Jan 07 20:20:00 PST 2017","Sat Jan 07 20:20:24 PST 2017","Tue Jan 10 20:20:24 PST 2017","","","","24","100% (79/79)","100% (79/79)","0% (0/0)","3R7DCNC1NOV5HU26IA2C7R0658YUDF","Niagara Falls Personality Survey (approximately 35 questions).","This test must not be taken twice by a same person. Thus, please memorize the unique name of this survey, &quot;Niagara Falls&quot;, and later avoid taking any survey whose name is &quot;Naiagara Falls&quot;.","Bryan Manzanera","Dec 31, 2016 ","30 minutes","0.35","1","vic","https://d2v9h6e276ec58.cloudfront.net/label_3R7DCNC1NOV5HU26IA2C7R0658YUDF.html","3R7DCNC1NOV5HU26IA2C7R0658YUDF","13","3R7DCNC1NOV5HU26IA2C7R0658YUDF","13","13","Y","SV","0","3R7DCNC1NOV5HU26IA2C7R0658YUDF","0.35"
"3DW3BNF1GHIOP87HNYIIG23VBNU8VG","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:41 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:41 PST 2017","","","3QY5DC2MXRK0ESQXGOJLISEKY99FUU","AEH8OCMGLWXRL","Submitted","Sat Jan 07 21:55:36 PST 2017","Sat Jan 07 21:55:52 PST 2017","Tue Jan 10 21:55:52 PST 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","3R7DCNC1NOV5HU26IA2C7R0658YUDF","Niagara Falls Personality Survey (approximately 35 questions).","This test must not be taken twice by a same person. Thus, please memorize the unique name of this survey, &quot;Niagara Falls&quot;, and later avoid taking any survey whose name is &quot;Naiagara Falls&quot;.","Bryan Manzanera","Dec 31, 2016 ","30 minutes","0.35","1","vic","https://d2v9h6e276ec58.cloudfront.net/label_3R7DCNC1NOV5HU26IA2C7R0658YUDF.html","3R7DCNC1NOV5HU26IA2C7R0658YUDF","13","3R7DCNC1NOV5HU26IA2C7R0658YUDF","13","13","Y","IF","0","3R7DCNC1NOV5HU26IA2C7R0658YUDF","0.35"
"3M4KL7H8KVNLZI8VN51VP00OGOX613","3MLSU5JHHT66YTSMJGRLFMC5S80T6O","Check a random HIT and categorize it","Read description and see preview of a random HIt and select ´the category it blongs to.","survey, categorizing","$0.02","Sat Jan 07 15:01:42 PST 2017","3","BatchId:2648052;","300","259200","Sat Jan 14 15:01:42 PST 2017","","","3J88R45B2GY4M99MZWQDETRSUXGXPA","AEH8OCMGLWXRL","Submitted","Sat Jan 07 22:27:08 PST 2017","Sat Jan 07 22:27:28 PST 2017","Tue Jan 10 22:27:28 PST 2017","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","3R8MKH13HFEBE45LFXZBD3ZAAT6QLU","Order English to Arabic- Simplified translations by their quality.","Order English to Arabic- Simplified translations by their quality.","Chris Callison-Burch","Dec 31, 2016 ","60 minutes","0.04","1","vic","https://d2v9h6e276ec58.cloudfront.net/label_3R8MKH13HFEBE45LFXZBD3ZAAT6QLU.html","3R8MKH13HFEBE45LFXZBD3ZAAT6QLU","12","3R8MKH13HFEBE45LFXZBD3ZAAT6QLU","12","12","N","IA","0","3R8MKH13HFEBE45LFXZBD3ZAAT6QLU","0.04"
